"participant","receipt","itemname","itemnumber","category","amount","itemprice","rabat","purchdate","purchtime","weekno","monthno","yearno","merchantname","dateofbirth","gender","contactme"
"Participant_0","receipt_0","royal greenland kutt","5740301070023","120",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frugtstaenger","5707653001822","0000000010",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","marabou frugt/mandel","5712872731146","87",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880172","575",6,1.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oego jasmin ris","5712870882499","81",1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","a38 oeko. ymer","5711953030352","0000000002",1,15.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","blaa druer","8717906000233",NA,1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hvidt oel hancock","5709216005001","114",1,4,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","peber","462","0000000030",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pastiller mint","5705830008084","0000000008",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","marmelade","5701211004713",NA,1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gestus luksus tartel","5701410369460",NA,-1,16.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","wasa sandwich tomat","5712873297627","82",1,7.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pommesfrites krydder","7311311016486","81",1,30,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sanex","8714789908670",NA,1,29,-14,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","rema 1000 bacon","5705830070401","0000000041",1,10.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","koekkentilbehoer","900466","466",1,69.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget oregano","5710405766368",NA,1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","aloe vera gel 150 ml","245704","1",1,114.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","maynards port","5605567946331","0000000050",1,65,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","bananer","406","0000000030",5,2.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ollineo rapsolie 1l","5712872854876","80",1,16.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyl. inderfilet","5760725211321","0000000040",1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kino peber bolcher","5701049255226",NA,1,15.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kiks til ost","5709364660251",NA,1,25.95,-10.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frugt groed 120g","20008888","80",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","snoede lys 2,2x2","5703855779378","0000000079",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla lf soedmael 1l","5711953092459","293",1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","stryhns sylte","5704000469076","0000000041",1,34.95,-14.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kaergaarden","5760466904919","0000000002",1,18.95,-11.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loes peber","5711044512279","89",1,7.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kims joergens favorit","5701979975577","81",1,20.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","arla minimaelk oeko","5700426291154","118",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","skinke i skiver","5705830604606","0000000041",1,7.4,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. a38","5760466870306",NA,1,17.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","f.bagtpostej","29965304",NA,1,21.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko aebler 1 kg","5712872365709","89",1,20.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","apollinaris 0,5l x6","5701598119970","84",1,13.2,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hk. oksekoed 8-12%","5701050389408","290",1,29.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","julebryg x18","5740700982415","84",1,72,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fp bacontern","7311041079324","241",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hemo jern 100 tb","7310612250216",NA,1,82.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","krydderboller","5710405067571","82",1,13.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kaergaarden let 200g","5760466904940","294",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","becel flydend 500ml","5712580151885","94",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cool candy fresh wav","7622210817266","87",1,16.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hvidloegsbag.","5710405448745","97",1,23.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","royal classic 18stk","5741000144763","84",-1,69,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salling minimaelk 1l","5711953134616","293",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oe. kaergaarden","5760466904964",NA,1,21.5,-3.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171","845",1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171","845",18,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","minimaelk","5711953060762","0000000002",1,7.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","roed cheddar skiver","5011038135119","96",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","alpro not milk 3,5%","5411188134985","293",1,14,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","first price minimaelk","7311041073308","118",1,12.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","walkie-talkier graa","5766180521869",NA,1,399,-79.8,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173",NA,1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","heinz ketchup","87157260","0000000011",1,27.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","xshot skumsvaerd 3 as","115682001",NA,1,69.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","toms aakander","5774540054704","87",1,20.95,-11.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","2 kg. kartofler","5701410380410","352",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. bacon i sk","5707196217940","0000000041",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pick! fish saltede k","8410376013665",NA,1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sanex shower 1000ml","20026943",NA,1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","grill briquette","7458","331",1,29.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cafèbesoeg for 2","5051644036462",NA,1,249,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paerer","470","0000000030",3,2,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","meny indkoebsnet","5701410392796","133",2,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ritter sport 100g","4000417704009","87",1,15,-5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sun lolly vindrue 6p","5712580402086",NA,1,12.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salling l skiver","5711953052033","96",1,31.95,-11.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","stegt kylling","5701483149686",NA,1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant c, 1 stk","7029",NA,1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groen kvaede te","5701182013417","810",1,21.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mini a38","5760466870306","118",1,17.5,-7.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pepsi max","5741000124123","0000000021",1,16.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jensens bearnaise","5710405312305","298",1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","likoertoppe","5701049116206","0000000008",1,23.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko arla lf minimaelk","5711953055706","293",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","super flyers","5013515422828",NA,1,10.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vaadservietter","5703855305089","372",1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","paraguayos","8427660001024","0000000030",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","lille baerepose","5705830003416","0000000017",1,4,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","apol l. c. 1stk","5701598028739",NA,1,2.25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fax kondi 1stk","5741000109151",NA,1,5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","udl. agurk","8717775590385","89",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko appelsinjuice","5705001412009","84",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171","845",12,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171",NA,1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tandpasta 3x50ml","8718951341685","88",1,29.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tulipaner 10 stk","5712872078302","896",1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mayonnaise dijon","8710604767828","800",1,23.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","sock w thermal","5712871575512",NA,1,29,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","flaskepant","294005","0000000029",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kyllingebryst","5705830604583","0000000041",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","chokol.fondant","5705830605955","0000000004",1,15,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","agurker","7340007906558","0000000030",1,6,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kartofler 700 g","5712870424460",NA,1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","smoercroissanter","5705830606891","0000000004",1,24.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hamburgerryg","5707196155433","92",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hammelspegepoel.","5705333099640","0000000041",1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","john west tun","5000171055019",NA,1,30,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","jacobsen paaske","57095356","84",1,41.3,-21.3,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880171","845",1,1,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","foraarsloeg","451","0000000030",3,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","pant","8880173","845",1,3,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","klar eddike","5705830010865","0000000010",1,5.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","45+ riberhus","5760466789981",NA,1,58,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","always ultra","4015400699811",NA,1,33,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","minimaelk oeko.","5700426291154","0000000002",1,9.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko.rosiner","5706779050318","0000000010",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kaalmix 250 g","5708778111342","89",1,18,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fiskefrikadeller","5709345000977","0000000003",1,14.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salami goel","5710405309886",NA,1,30,-5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","wasa delikatess","7300400121644","0000000007",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mmc intimsaebe 250 ml","5719805837135",NA,1,45,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","moerk plade","5701049015356",NA,1,23.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","45+ klovborg","5760466999557","296",1,54.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","red bull 1 stk.","9002490224202",NA,1,18.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","loeg 1 kg","5708830837425","89",1,9,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","polar vejsalt","978","0000000014",1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kopnudler okekoed","5710405091910","80",1,6.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","cola 0% sugar 2 l","5701598025837","84",1,5.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. jordbaer","5705830603975","0000000004",1,14.95,-2.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kaerg. smoerbar 200g","5760466904919","294",1,19.95,-11.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kit kat 41,5g","40052441",NA,1,10.95,-5.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mornay sauce","5711953074011","0000000002",1,10,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","orient shrimp salad","8718477020675","89",1,40,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","parma skinke","5710405554064","92",1,23.95,-1.95,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","wetwipe","5704149401333","0000000014",1,19.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","salling fettuccine","5712873656592","298",1,6.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","catena malbec","5712873700042","85",1,129,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","10 oeko aeg","5701607583259",NA,1,27.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mayonnaise","5711044409487",NA,1,8.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","levevis kaffe","5712870890265","810",1,30.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","moerbrad af gris","2334170000002","0000000040",1,18.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","vej selv slik","258008","87",0.39,104.9,-9.8,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","biksemad","5707196079357","97",1,24.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko appelsiner","5710405077549",NA,1,15.75,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko frugtstaenger","5712875054648","81",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","soed roed peber","5999509050324","89",1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","minimaelk","5700426291383","0000000002",1,9.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","fp fryseposer 4 lt","7311041079140",NA,1,15.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","2pk stroemper","5711044424169","117",1,49,-9,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kartofler i glas","5705830000590","0000000010",1,5.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","champignon, oeko.","5701243997441","0000000030",1,7,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","coca-cola life","57075310",NA,1,14.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","egelykke sku","5760466821599",NA,1,4.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tabouleh salat","5708618334436",NA,1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","hindbaerbrus 1st","5701598028807",NA,1,2.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko. oellebroed","7310100948540",NA,1,20,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","laksefilet","206532","244",0.4,199.92,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","alufolie","5705830001221","0000000017",1,13.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","gliss balsam 250ml","7332531089920","72",1,16.95,-8.45,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","chiafroe","5760932015484","81",1,41.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","kims crunch cut","5701979988942","81",1,16,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","corny choko","4011800563516","0000000007",1,6.89,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mango loco 0,568l","5060751210832","84",1,19,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","thairet panang","8858984830326","97",1,24.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","budget plantem. 400g","5701012534785","94",1,6.5,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","floede laktosefri","7310865224576","0000000002",1,11.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","frikadeller","5711044170325","298",1,12.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mayonnaise","5704000437556",NA,1,18.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","mango chut","5706201992599",NA,1,25,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","tomater i spand","8435213716905","89",1,24,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","oeko minimaelk","5700426291154","293",1,8.95,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","groenne druer","5712871042533","89",1,22.5,-7.5,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
"Participant_0","receipt_0","ironstone re","1724826111250","85",1,149,0,2023-01-01,NA,1,1,2023,"Store 1",1900-01-01,NA,NA
